Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249,Unnamed: 250,Unnamed: 251,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255,Unnamed: 256,Unnamed: 257,Unnamed: 258,Unnamed: 259,Unnamed: 260,Unnamed: 261,Unnamed: 262
,,,,,Other primary solid biofuels n.e.s.,26638.689,26658.827,30057.838999999996,33229.138999999996,38257.146,48398.517,52946.47000000001,57373.976,65360.379,73671.8,73256.61,76388.38500000001,58178.11200000001,68737.636,80478.467,86597.74799999999,84726.76699999999,91419.75,101557.386,113935.547,127487.333,139143.36599999998,142058.82799999998,143861.00900000002,6615.259,6940.639,7825.920999999999,8971.615,9646.039999999999,9835.878,11157.613,12245.800000000001,13353.821,15381.139,14142.383,16332.318,14021.296999999999,16142.063000000002,16903.945,18784.292999999998,24200.497000000003,26230.331,29543.364999999998,31694.569999999996,36645.55100000001,38667.856,39822.587999999996,40451.888999999996,43057.47899999999,40456,40521,49770,50752,53245,54676,60315,63186,70524,76775,95384.8,99815.239,90866.184,52334.03,57327.059,65310.82,78869.109,80915.161,82144.68699999999,84232.44900000001,83637.335,93857.89899999999,93668.69,89175.55300000001,13.833599918742262,6.460215178501098,207.999535242945,131.20457011743625,29.996137344260333,230.04992719129112,272.55467567827395,179.56353321150243,718.9026386354642,784.5725262404021,728.5516207773477,763.1191207066905,619.4539759864261,501.14464352907453,850.2245445575331,888.3053047264248,546.9191409892363,253.46430051688935,914.5646531325162,505.52548601265624,714.8128534610701,391.1835187706871,277.606544269882,399.29182905938137,14.72,6.87,43.01,3.79,5.16,18.2,22.17,36.58,136.47,146.19,165.02,234.23,174.66,310.33,148.52,286.75,139.15,279.2,538.01,368.38,336.63,353.84,248.55,1644.9139006091634,1748.684244877259,1787.4307250039133,1895.969840783746,2048.7284622322,2404.663447581881,2540.2654003508032,2576.847990906394,2721.386568920718,2984.0117182765916,3194.90343718916,3421.941201096216,3496.255220811125,3675.5198931662026,3831.207104309757,3929.633647009832,4000.7366754673953,4211.6920045532615,4441.841595049114,4584.044859375408,4723.715123423682,4749.885715773916,4853.735244551216,5031.87878350064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Biomass pellets and briquettes,767.184,791.572,686.344,1046.719,1875.5780000000002,2460.4669999999996,2673.191,3060.5919999999996,3810.032,4419.906,5142.504,4738.359,7440.124,6229.851000000001,4630.005999999999,5667.610000000001,6608.103,8686.292999999998,9231.829999999998,10904.928,14450.704,18959.309,21900.622000000007,19149.181,286,381,261,353,452.5,807.8,837.3,683.1,898.4,1160.9,1274.037,1265.248,1479.25,1159.719,1136.759,1172.414,1191.6970000000001,1699.26,1741.429,2032.875,2282.733,2469.561,3000.099,2968.6249999999995,3068.6249999999995,15720.468,17421.371,16979.347999999998,17168.506,18234.248,24083.602,21900.641,18535.869,21080.039,24888.086000000003,31575.017,24148.090000000004,29563.442,31552.591,29491.144,29639.903,33502.557,39674.232,42623.437999999995,45161.486,43303.664000000004,49890.718,42259.861,40280.635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Liquid biofuels,,185.697,232.042,269.05600000000004,812.445,960.923,2038.6000000000001,3107.672,1670.42,2015.938,4006.613,5202.088,3679.369,3878.341000000001,4603.8319999999985,5685.747,7115.331999999999,7016.798000000002,6514.791,6994.8279999999995,8024.380999999999,7514.651999999999,6477.47,5324.063999999999,5380.101999999999,2.864,7.904,11.204,66.204,634.01,803.75,929.7449999999999,1036.5729999999999,1215.878,1700.121,1873.7740000000001,1909.285,2068.754,2043.715,2325.8379999999997,2396.403,2322.967,2357.8910000000005,2489.092,3387.8260000000005,3296.5370000000003,2819.8839999999996,2843.4089999999997,2241.5649999999996,2247.565,39,180,209,336,1187,3694.844,5198.139999999999,6224.189,5551.176,9051.392,10189.935000000001,4959.095,6193.9,6093.424,4616.911,4451.22,4974.184,4299.335999999999,5682.661,5619.922,4051.1740000000004,6215.57,4933.522999999999,4937.211,,,,,,,83.32290164510007,57.112889127417205,,21.943001586778696,107.99310854378277,119.42881506753793,3.4567133970057133,62.896299282510086,61.08942256021636,230.3001488601031,12.4273621267627,,18.001189404607132,50.847457627118644,,21.823472356935017,17.088196126429334,43.56219483332117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Liquid biofuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.99310854378277,118.08192306251732,,62.896299282510086,61.08942256021636,20.666288289815363,12.4273621267627,,1.4239361143889862,50.847457627118644,,,1.6,43.56219483332117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Conventional biodiesel,,,,,,0.867,1.035,1.035,1.035,2.035,89.735,51.876999999999995,43.601,41.47,39.618,42.285000000000004,43.235,39.586,177.238,186.237,181.253,173.815,169.925,669.671,,,,,,0.3,0.358,0.358,0.358,1.063,13.073,14.406,14.358,17.358,18.658,16.358,15.058,15.134,59.36699999999999,60.916999999999994,56.159,42.149,41.625,252.945,252.945,,,,,,,,,,,3,4,3,10,20,31,27,34.83,39.054,35.795,36.137,23.921,22.923,25.203000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Other liquid biofuels,185.697,232.042,269.05600000000004,812.445,960.923,2037.733,3106.637,1669.385,2014.903,4004.578,5112.353,3627.4919999999997,3834.7400000000007,4562.361999999998,5646.129,7073.047,6971.6370000000015,6473.406,6813.374000000001,7829.549,7327.744,6295.895,5147.422,4705.355,2.864,7.904,11.204,66.204,634.01,803.45,929.387,1036.215,1215.52,1699.058,1860.701,1894.8790000000001,2054.3959999999997,2026.357,2307.18,2380.045,2307.589,2342.4370000000004,2388.4049999999997,3285.589,3199.058,2736.4149999999995,2760.464,1947.3000000000002,1953.3,39,180,209,336,1187,3694.844,5198.139999999999,6224.189,5551.176,9051.392,10186.935000000001,4955.095,6190.9,6083.424,4596.911,4420.22,4947.184,4264.505999999999,5643.606999999999,5584.1269999999995,4015.0370000000003,6191.649000000001,4910.599999999999,4912.008000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Biogasoline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.52588944869394,,,,,,,,,,,,16.577253290218145,,,21.823472356935017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Biodiesel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.79701219640613,57.112889127417205,,21.943001586778696,,1.3468920050205895,3.4567133970057133,,,209.63386057028774,,,,,,,15.488196126429333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Conventional biogasoline,,,,,,,,,,,,,,,,,1.9260000000000002,1.799,4.215999999999999,8.595,5.654999999999999,7.76,6.717,5.0760000000000005,,,,,,,,,,,,,,,,,0.32,0.32,41.32,41.32,41.32,41.32,41.32,41.32,41.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Biogas,,13730.284999999996,15231.425000000001,17255.682,19820.884,21122.112999999998,22237.340999999997,24851.263000000003,31806.46400000001,36428.818,41794.498,47189.61999999999,54883.89000000001,66007.3,74303.19600000001,81056.21500000005,85590.91300000002,87577.50699999997,89624.43500000004,91996.80500000001,93211.25500000003,95066.49700000006,96707.039,95050.582,93745.53,2529.152,2860.803,3125.009,3557.574,3852.9689999999996,4912.418000000001,5497.725,6306.089000000001,6786.070999999999,8456.831,9633.486000000003,11534.994,13219.802999999996,14072.838999999998,15138.230999999996,15858.065,16587.037999999997,17463.320999999996,18488.839999999997,19313.53500000001,20159.683000000023,20417.607000000015,20834.29700000001,21120.301000000014,21282.648000000016,4931,3762,4491,4483,5586,7276.597000000001,8570.632,9795.685,9470.470000000001,10360.569,11472.421000000002,25488.731999999996,20114.452999999998,25307.181000000004,30031.749000000003,33753.070999999996,36524.686,39643.77999999999,47378.776,51409.928000000014,53647.456000000006,38301.270000000004,38144.406,38356.03399999999,,,,,,,,,34.29089133353035,,,2.8667342866242778,22.22177349054287,,,34.55769650573884,115.55234042663142,30.647871647704072,137.06252503989438,72.55833385204458,26.242483873461737,28.192431226326104,54.702216919029,28.109274436442604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Biogas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.29089133353035,,,2.8667342866242778,22.22177349054287,,,34.55769650573884,115.55234042663142,30.647871647704072,137.06252503989438,72.55833385204458,26.242483873461737,28.192431226326104,54.702216919029,28.109274436442604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Landfill gas,9094.734,10171.43,11008.036999999998,12907.818000000001,14218.671,14100.795999999998,14822.783000000003,15856.707000000002,17432.733,18632.966,19681.966999999993,21102.235,23238.837999999992,25112.698999999997,26181.190000000002,26050.82799999999,25662.835999999996,25418.038,24625.297000000006,24209.370000000006,23853.523999999998,23590.196000000004,22070.50499999999,21667.586999999996,1449.116,1755.916,1912.0620000000001,2213.3439999999996,2414.486,2642.265,2791.2980000000002,3231.136,3345.23,3542.284,3675.994,3937.282,4311.99,4507.640000000001,4725.118,4785.9800000000005,4889.838999999999,5047.942999999998,5061.933999999999,5156.38,5207.134,5225.742,5268.383000000001,5230.68,5150.395000000001,560.37,566.62,701.96,867.31,806.81,1103.64,1021.11,1772.252,1747.6619999999998,1643.295,1938.259,2081.616,2890.952,3109.805,2795.148,2597.863,2643.7550000000006,2823.888,3859.177,3237.099,2726.867,3134.936,2983.202,2876.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Sewage sludge gas,2728.1070000000004,2580.0270000000005,3109.9619999999995,2980.6339999999996,2956.962,2991.4499999999994,3169.224,3593.6149999999993,3438.441,3827.4639999999995,4123.549,4432.12,4422.251999999999,4393.438,4555.321999999999,4834.929,5100.379999999999,5202.721,5580.371999999999,5721.205,5665.575,5701.16,5617.563999999999,5733.294000000001,654.1750000000001,430.02700000000004,495.987,557.8400000000001,551.458,628.872,635.8969999999999,682.524,699.692,730.957,811.5669999999999,906.604,957.4660000000001,968.874,1017.3760000000001,1085.161,1121.0479999999998,1131.199,1177.74,1180.707,1190.613,1248.8140000000005,1274.729,1281.0920000000006,1288.6920000000002,2858.07,1533.34,1275.39,1347.97,1562.85,1174.025,2002.4119999999998,2783.7999999999993,2173.42,1956.33,2721.694,3876.893,3399.8989999999994,1988.971,2134.5009999999997,2629.481,3930.0879999999997,3483.213,3774.7889999999998,3765.8329999999996,3702.429,3136.9669999999996,3021.847,3152.9030000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Other biogases from anaerobic fermentation,1484.444,2016.9679999999998,2499.083,3105.2410000000004,2892.969,3965.4880000000007,5875.191000000001,11018.504,14202.874999999996,17213.333999999995,20668.823,25973.45,34274.53999999999,40693.02900000001,44916.85899999999,48431.08900000002,50279.26099999999,52289.20400000001,52589.35100000001,53198.45200000001,55421.60899999999,56329.97700000001,56569.588,54145.56299999997,346.861,582.8600000000001,605.9600000000002,628.2799999999999,713.2149999999999,1457.5709999999997,1836.3489999999997,2123.209,2449.5150000000003,3730.7010000000005,4545.473999999999,5966.447,7100.758000000001,7565.565999999999,8122.047999999999,8591.005,9042.778000000002,9581.140000000005,10325.450000000003,10867.191000000004,11531.285000000003,11393.528000000002,11606.285000000003,11683.784000000003,11899.143000000004,810.56,897.04,875.6500000000001,1039.72,2051.34,3351.932,3768.11,3403.6330000000003,3638.3880000000004,4404.9439999999995,5526.868,18206.623,12548.202000000001,18749.805,23422.600000000002,26686.627,27953.543,30983.722,37367.076,41860.07800000001,44393.066,29089.557999999997,29174.570999999996,28940.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Biogases from thermal processes,,,,245.452,375.523,530.975,218.20999999999998,338.57,167.70499999999998,432.764,208.281,340.646,355.788,430.42199999999997,736.673,914.2280000000001,821.0719999999999,787.6089999999999,807.1,802.9519999999999,751.683,894.0020000000001,716.677,843.504,,,,18.81,24.71,26.71,26.71,28.71,28.71,106.865,115.665,115.665,121.665,121.665,124.665,128.065,134.29,134.29,134.566,136.565,138.065,139.065,143.785,143.859,143.859,,,,,,,,,,,,,55,67,50,51,52,52,53,70,61,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Biogas n.e.s.,423,463.0,638.6,581.739,677.988,648.6320000000001,765.855,999.068,1187.064,1687.97,2507.0,3035.4390000000003,3715.8820000000005,3673.608,4666.171,5359.839000000001,5713.958,5926.863,8394.685000000001,9279.276,9374.106,10191.704,10076.248,11355.582,79,92,111,139.3,149.1,157,207.471,240.51,262.924,346.024,484.78600000000006,608.996,727.9240000000001,909.094,1149.0240000000001,1267.8539999999998,1399.083,1568.749,1789.1499999999999,1972.6919999999998,2092.586,2410.458,2541.1150000000002,2780.8859999999995,2800.5590000000007,702,765,1638,1228,1165,1647,1779,1836,1911,2356,1285.6,1323.6,1220.4,1391.6,1629.5,1788.1,1945.3,2300.957,2324.734,2476.918,2764.094,2933.809,2958.786,3380.9809999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Geothermal energy,,,52571.035,51678.624,52604.682,53775.78399999999,56060.822,58466.666,59769.34900000001,62668.882000000005,65262.183000000005,67289.73400000001,68436.18100000003,69796.175,70876.697,72408.01499999998,77343.67000000001,81228.84899999999,83240.84000000003,86705.043,89464.923,92001.79499999998,95452.98499999999,94618.02999999998,97277.00499999999,98158.57600000002,8272.7,7960.7,8113.2,8188.1,8208.8,8555.815999999999,8758.716,9012.736,9319.016,9754.416000000001,9914.716,10058.466,10517.565999999999,10786.366,11244.416,11843.465999999999,12169.373999999998,12753.979000000001,13196.476000000004,13823.755,14164.775000000001,14450.982000000002,14695.641,15091.521,15411.610999999999,18314,18980,19525,19298,19729,23810.786,23844.269,29422.125,30248.169,30260.846,31171.106,31134.554,32886.846,34326.974,37258.358,41904.099,46298.698000000004,46424.243,50911.151,51386.384999999995,49412.00399999999,50224.109,47078.727,48220.269,0.43955530332035087,,2.9236146374735292,0.23441090853378274,93.61912281714673,196.68596482333817,9.762784674823228,8.321458268692492,2.447199970523317,431.3881464977067,760.9787182407606,902.0644146744997,440.1758352248589,338.7627949992798,1232.40580119096,1211.6742916016258,1131.6931361178838,1487.8785587583814,1045.5152408739016,373.53485258980027,573.4996711553481,757.7488405163539,53.506452,54.147802460621484,0.46,,0.75,0.22,99.05,228.12,11.29,8.76,2.04,203.63,692.43,926.21,449.43,291.42,1358.92,1205.05,896.28,1462.69,1123.78,385.26,430.97,497.03,52.88,872.1095172457016,964.6689209975399,947.6234065022342,948.6728574886292,939.6980909856499,1073.5603993835573,1679.019329732025,1861.6215036663004,2142.8556732944962,2144.6424523290802,2173.723375163289,2458.225486991926,2462.5957527720248,2456.4121810509196,2458.013741239621,2452.21854230082,2419.7154331652187,2507.487153787822,2585.1132849557016,2550.2681515713966,2525.132358378053,2490.7292711474797,2454.945884808428,2423.063008393986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Other renewable energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451,569,607,587,559,590,996,1269,2186,2268,3049.0879999999997,21118.644,24477.738,19967.22,22411.5,24134.159,22988.837,23004.951,23515.73,23983.786000000004,25935.556,28310.158000000003,26944.028,35045.941000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Multiple renewables*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.9147424834873,178.23278058298865,275.4744931757564,475.1737655405564,282.38233024133643,615.5794486710241,499.47554080874227,565.2992579570263,829.7936514347192,2257.901678313687,2806.8692045907183,3471.4751813084304,2999.8308836652136,3433.406195703654,3187.842851899366,4222.807140930124,5930.834293518999,8478.788552002989,7600.84754573532,7488.832593566853,7315.456832597196,5099.801930263813,10557.74612580374,8017.858841608812,1046.4,166.9,283.75,480.39,289.28,637.38,485.99,539.38,638.14,2060.59,1931.61,3011.33,2720.51,2712.27,3016.92,3027.76,4839.15,5147.91,4901.44,5519.92,5263.69,3190.23,5482.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
